λ,ν,b,rf,tree
0.7431555787427973,0.2699704833423631,0.5300192173758598,2,"(osa:0.0040103512,((((mac:0.0972829694,((Aoff:0.1525051207,peq:0.1292332253):0.0634403445,(zom:0.1313487747,spo:0.1348580685):0.1142896016):0.0497148608):0.4189661424,((((Sacc:0.0218814285,Zmay:0.0538402509):0.0119361328,sbi:0.0283109989):0.0847705169,(sit:0.0738582000,Ecru:0.0428455329):0.0261831008):0.1400697992,oth:0.0551726894):0.0756205489):0.2998716664,lpe:0.0000016892):0.1373061559,Opun:0.0151092800):0.0365404993,ogl:0.0009858178);"
0.4104285703968418,0.5619043900208849,0.4102596500370189,2,"(osa:0.0027027020,((((mac:0.1416022273,((Aoff:0.1461242154,peq:0.1574324048):0.0612409611,(zom:0.1486193005,spo:0.1500877098):0.1472789171):0.0375481092):0.4462677887,((((Sacc:0.0252650234,Zmay:0.0412683923):0.0083444876,sbi:0.0198144183):0.0626359647,(sit:0.0420259580,Ecru:0.0306503197):0.0187666237):0.1406974635,oth:0.0561220446):0.0910301825):0.2407212041,lpe:0.0394163886):0.0919753411,Opun:0.0154911422):0.0324950514,ogl:0.0000010875);"
0.31138584205238734,0.9561838733877852,0.11956783645033303,2,"(osa:0.0011190543,((((mac:0.0689598885,((Aoff:0.0991925305,(zom:0.1199856644,spo:0.1091861538):0.1125333735):0.0401864231,peq:0.1209492707):0.1149032578):0.4211150689,((((Sacc:0.0119332999,sbi:0.0214918803):0.0134245823,Zmay:0.0248767436):0.0542153226,(sit:0.0408967322,Ecru:0.0323285736):0.0396498979):0.0938589673,oth:0.0495350383):0.0275281026):0.2501901258,lpe:0.0084654510):0.0945654380,Opun:0.0061594264):0.0163237084,ogl:0.0035158147);"
0.3006430776346285,0.9573144139602586,0.5439490241741265,6,"(osa:0.0041391452,((((mac:0.1286485621,((Aoff:0.1506056912,(zom:0.1712311316,spo:0.1337558382):0.1058145977):0.0555483903,peq:0.1365369265):0.0711927653):0.3077936504,((((Sacc:0.0187213979,(sbi:0.0202403038,Zmay:0.0221926548):0.0033704354):0.0738489284,sit:0.0300877778):0.0137581587,Ecru:0.0342794167):0.1190012106,oth:0.0313961365):0.0484963276):0.2587836446,lpe:0.0000026768):0.0815903192,Opun:0.0103654570):0.0182935029,ogl:0.0037965333);"
0.3775569477236051,0.27458644452521286,0.4010188596736113,0,"(osa:0.0014654327,((((mac:0.1314574571,((Aoff:0.1248413960,peq:0.1453359218):0.1156498670,(zom:0.1847426063,spo:0.1096150309):0.0941421024):0.1018639007):0.5046885822,((((Sacc:0.0219168924,sbi:0.0167118263):0.0074220951,Zmay:0.0285294647):0.0544966387,(sit:0.0298797679,Ecru:0.0530904523):0.0305673232):0.0807395540,oth:0.0247379957):0.0403664753):0.2851365260,lpe:0.0046964418):0.0756502871,Opun:0.0126595694):0.0200446553,ogl:0.0014880730);"
0.804276559054442,0.486474434844418,0.8982226007116559,2,"(osa:0.0019499776,(((((mac:0.0974552727,((Aoff:0.1789015711,peq:0.1485204045):0.0690577479,(zom:0.1158454953,spo:0.1537188557):0.1029775777):0.0997022869):0.7443039287,oth:0.0000023539):0.0957064783,(((Sacc:0.0334859090,sbi:0.0407963594):0.0262126951,Zmay:0.0285211746):0.0650124299,(sit:0.0529122468,Ecru:0.0651029895):0.0337150858):0.1207485525):0.3195089461,lpe:0.0295660081):0.0922037992,Opun:0.0268954966):0.0351503806,ogl:0.0000009992);"
0.3396059569331692,0.35197233022657587,0.257057829974933,0,"(osa:0.0000025978,((((mac:0.1626203694,((Aoff:0.1760915608,peq:0.1321561147):0.0534213533,(zom:0.1002840221,spo:0.1733886849):0.1238689620):0.0427706964):0.3298460275,((((Sacc:0.0178332611,sbi:0.0201116306):0.0070942397,Zmay:0.0192197143):0.0261381703,(sit:0.0429877977,Ecru:0.0344022605):0.0264990548):0.0581019799,oth:0.0653587260):0.0795102637):0.1347213760,lpe:0.0235946985):0.0732239859,Opun:0.0051431377):0.0174907494,ogl:0.0029555460);"
0.25034870836673295,0.8906834237280121,0.9438399270923419,2,"(osa:0.0015341819,((((mac:0.1838590820,((Aoff:0.0817955089,peq:0.1715807520):0.0456262501,(zom:0.1116524224,spo:0.1080011277):0.0588434437):0.0427695629):0.2618894217,((((Sacc:0.0137738891,Zmay:0.0187309186):0.0058877344,sbi:0.0097733208):0.0327950678,(sit:0.0240838621,Ecru:0.0310889422):0.0115152013):0.0538610130,oth:0.0516186722):0.0467711660):0.1979994179,lpe:0.0031011274):0.0649839742,Opun:0.0112424052):0.0271454746,ogl:0.0015359253);"
0.21936909382022687,0.40642245235083585,0.21159631802487253,2,"(osa:0.0017390199,((((mac:0.1208969202,((Aoff:0.1384714360,peq:0.1418302623):0.0524697999,(zom:0.1317009012,spo:0.1047925611):0.1596315658):0.0694164092):0.3926146861,(((Sacc:0.0095116602,(sbi:0.0112746494,Zmay:0.0152157929):0.0054866912):0.0310917093,(sit:0.0367102969,Ecru:0.0148977590):0.0263241896):0.0348090846,oth:0.0469492387):0.0641712303):0.0995193803,lpe:0.0046606358):0.0700621446,Opun:0.0060120116):0.0081101858,ogl:0.0017040696);"
0.34722449439359176,0.584430637081244,0.43829342333225224,2,"(osa:0.0012460168,((((mac:0.1015245353,((Aoff:0.1789066114,(zom:0.1389853587,spo:0.1433387112):0.1073246014):0.0320216080,peq:0.1500188647):0.0688374762):0.3373614835,((((Sacc:0.0221212957,sbi:0.0094269758):0.0110372670,Zmay:0.0293628401):0.0551458456,(sit:0.0358643298,Ecru:0.0432083494):0.0131940803):0.1010155466,oth:0.0637175887):0.1198681776):0.1473210563,lpe:0.0177170931):0.0688175636,Opun:0.0015185253):0.0287126193,ogl:0.0040815461);"
0.2360010672283455,0.4020151588120139,0.13363790282850943,2,"(osa:0.0015509036,((((mac:0.1569093590,((Aoff:0.1573842544,peq:0.1647829539):0.0476056166,(zom:0.1456407840,spo:0.1505927248):0.1537180813):0.0586199127):0.3644029258,(((((Sacc:0.0155105090,sbi:0.0140025817):0.0130242173,Zmay:0.0127023610):0.0888508904,Ecru:0.0327302018):0.0124969768,sit:0.0048137154):0.1157957289,oth:0.0507863052):0.0794188603):0.2278940512,lpe:0.0209402557):0.0739619889,Opun:0.0101921034):0.0169289502,ogl:0.0000010281);"
0.3258122573817699,0.6223370939501046,0.3012452049036941,2,"(osa:0.0013068920,((((mac:0.0676281899,(Aoff:0.1464513550,(peq:0.1605013539,(zom:0.1213793214,spo:0.1040893038):0.1149148772):0.0391387678):0.0981382432):0.3228379454,((((Sacc:0.0103600536,sbi:0.0113468833):0.0068088211,Zmay:0.0188760642):0.0481208444,(sit:0.0355647196,Ecru:0.0264981669):0.0285925890):0.0904467415,oth:0.0325153500):0.0791113128):0.2098161653,lpe:0.0199429245):0.0687178526,Opun:0.0091732119):0.0125872013,ogl:0.0026826213);"
0.4853340504576017,0.4785381093757103,0.36118358575463017,4,"(osa:0.0063529402,((((mac:0.1043331585,((Aoff:0.1127478756,(zom:0.1350173301,spo:0.1366970017):0.1186120160):0.0597454093,peq:0.1341491700):0.0981172518):0.3614405138,(((Sacc:0.0200878056,(sbi:0.0175213994,Zmay:0.0325757812):0.0057211422):0.0648626488,(sit:0.0599291359,Ecru:0.0394994670):0.0293334807):0.1229323955,oth:0.0522880537):0.0831088894):0.2105936231,lpe:0.0116179000):0.0848504254,Opun:0.0155641058):0.0194821001,ogl:0.0053675684);"
0.29658311235902546,1.4639563140397187,0.2524860771984098,2,"(osa:0.0000010003,(((((mac:0.0862695526,((Aoff:0.1080662711,peq:0.0937518285):0.0469768163,(zom:0.1177768752,spo:0.0866513672):0.0695390985):0.0735900116):0.5048625269,oth:0.0000025994):0.0372590870,(((Sacc:0.0214547935,sbi:0.0244969541):0.0065011647,Zmay:0.0193988756):0.0615136296,(sit:0.0270417425,Ecru:0.0337879445):0.0322373572):0.1238636097):0.3227167821,lpe:0.0000024068):0.1190687089,Opun:0.0069398180):0.0332514334,ogl:0.0000010003);"
0.49001545214958564,0.412030668240971,0.15440059450407578,0,"(osa:0.0035901026,((((mac:0.1171420122,((Aoff:0.1435122178,peq:0.1466086485):0.0482299422,(zom:0.1636238750,spo:0.1061696777):0.1605550738):0.0306313051):0.2880598586,((((Sacc:0.0294832118,sbi:0.0273350992):0.0132936076,Zmay:0.0282741750):0.0649880893,(sit:0.0501221512,Ecru:0.0500986987):0.0576923765):0.1094192629,oth:0.0587284953):0.0952056365):0.2523153905,lpe:0.0000029544):0.0895206447,Opun:0.0092494918):0.0317671688,ogl:0.0000021666);"
0.6805241991192927,0.38117177731593405,0.6399079573218387,4,"(osa:0.0052445263,(((((mac:0.1670268505,Aoff:0.1549070109):0.0493480818,(peq:0.1332539463,(zom:0.1107805732,spo:0.1596468577):0.1315687171):0.0069446390):0.4040104023,((((Sacc:0.0363189873,sbi:0.0429062837):0.0107251792,Zmay:0.0199463385):0.0846758703,(sit:0.0554877708,Ecru:0.0599992009):0.0346913731):0.1350364252,oth:0.0585591941):0.1188217043):0.2648208813,lpe:0.0000018399):0.1285159325,Opun:0.0100702333):0.0491176818,ogl:0.0008525988);"
0.9275010763966094,0.32222980461050993,0.09439273235206179,0,"(osa:0.0044501053,((((mac:0.0563526204,((Aoff:0.1470779723,peq:0.0975084765):0.0736133999,(zom:0.0883865092,spo:0.1128608025):0.0716234469):0.0852266871):0.3976793914,((((Sacc:0.0434140828,sbi:0.0270522794):0.0293243872,Zmay:0.0413736148):0.0939541628,(sit:0.0766473908,Ecru:0.0600290974):0.0305591136):0.2639695154,oth:0.0000023839):0.2041964192):0.3609785321,lpe:0.0000017531):0.1516447297,Opun:0.0204336977):0.0406000208,ogl:0.0038312555);"
0.2954660236037476,1.1670774277152511,0.8849152377785855,4,"(osa:0.0011656477,((((mac:0.0925179064,((Aoff:0.1464123114,peq:0.1337328937):0.0679557340,(zom:0.1157261749,spo:0.1219336340):0.0847148283):0.0633666440):0.4305684554,((((Sacc:0.0167667575,(sbi:0.0233888385,Zmay:0.0358944338):0.0055836688):0.0660294187,Ecru:0.0276701857):0.0123850015,sit:0.0230697306):0.1233684069,oth:0.0376390301):0.0693020734):0.2207032660,lpe:0.0000023555):0.0868831981,Opun:0.0063354214):0.0336404232,ogl:0.0000018280);"
0.3344023944058221,0.28333604319755934,0.279029003581275,0,"(osa:0.0000009943,((((mac:0.1144636247,((Aoff:0.1453914283,peq:0.1171240428):0.0739950506,(zom:0.1294178595,spo:0.1518814355):0.1694532774):0.0532587895):0.3664282938,((((Sacc:0.0127704390,sbi:0.0151859537):0.0075428468,Zmay:0.0146119954):0.0607609412,(sit:0.0519745719,Ecru:0.0302411084):0.0083904746):0.1136815561,oth:0.0499489284):0.0566865691):0.2125063577,lpe:0.0021737262):0.0700301907,Opun:0.0163626597):0.0114404050,ogl:0.0031439872);"
